121	37	01	400	3701830			Greene County Schools	NO	1	www.gcsedu.org		2527473425	301 Kingold Boulevard			Snow Hill	NC	28580	1393	301 Kingold Boulevard			Snow Hill	NC	28580	1393	1			NOTCHR		
122	37	01	410	3701920			Guilford County Schools	NO	1	www.gcsnc.com		3363708100	PO Box 880			Greensboro	NC	27402	0880	712 North Eugene Street			Greensboro	NC	27401		1			NOTCHR		
123	37	01	41B	3700084			Greensboro Academy	NO	7	greensboroacademy.org		3362868404	4049 Battleground Ave			Greensboro	NC	27410		4049 Battleground Ave			Greensboro	NC	27410		1			CHRTIDEA		
124	37	01	41C	3700121			Guilford Preparatory Academy	NO	7	www.guilfordprep.org		3369541344	2210 East Cone Blvd			Greensboro	NC	27405		2210 East Cone Blvd			Greensboro	NC	27405		1			CHRTIDEA		
125	37	01	41D	3700105			Phoenix Academy Inc	NO	7	www.pahp.com/		3368690079	7847 Clinard Farm Road	"Meeting Way St. &  Mendenhall "		High Point	NC	27265		7847 Clinard Farms Rd.	"Meeting Way St. &  Mendenhall "		High Point	NC	27265		1			CHRTIDEA		
126	37	01	41F	3700315			Triad Math and Science Academy	NO	7	www.tmsacharter.org		3366210061	700 Creek Ridge Rd			Greensboro	NC	27406		700 Creek Ridge Rd			Greensboro	NC	27406		1			CHRTIDEA		
127	37	01	41G	3700328			Cornerstone Charter Academy	NO	7	www.cornerstonecharterk8.com/		3364823855	7800 Airport Center Drive			Greensboro	NC	27409		7800 Airport Center Drive			Greensboro	NC	27409		1			CHRTIDEA		
128	37	01	41H	3700325			The College Preparatory and Leadership A	NO	7	www.thepointcollegeprep.org/		3362645573	5700 Riverdale Drive			Jamestown	NC	27282		4201 Furniture Avenue			Jamestown	NC	27282		1			CHRTIDEA		
129	37	01	41J	3700344			Summerfield Charter Academy	NO	7	http://www.nhaschools.com/schools/summerfield/Pages/default.aspx		3366431974	5303 Hwy 220 N			Summerfield	NC	27358		5303 Hwy 220 N			Summerfield	NC	27358		1			CHRTIDEA		
130	37	01	41K	3700388			Piedmont Classical High School	NO	7	http://www.piedmontclassical.com/		3368971128	4100 YANCEYVILLE RD			BROWNS SUMMIT	NC	27214		4100 YANCEYVILLE RD			BROWNS SUMMIT	NC	27214		1			CHRTIDEA		
